longitude,latitude,const_scale,built_year,orginal_level,present_level,exist_dis,assecss_dis,building_type
129.306038,43.00995761,40,2000,0,6,0,1,Rural independent house
129.3888385,42.94605219,80,2011,0,6,0,1,Rural independent house
129.4181256,42.88211233,180,1989,0,6,1,1,Rural independent house
129.5640472,42.89010402,60,2000,0,6,0,1,Rural independent house
129.468506,42.95903815,80,2011,0,6,0,1,Rural independent house
129.2987166,42.90476292,90,1989,0,6,1,1,Rural independent house
129.3375558,42.9360251,77,2000,0,6,0,1,Rural independent house
129.4502178,42.91760375,50,2000,0,6,0,1,Rural independent house
129.5489366,42.90765021,85.16,1990,0,6,1,1,Rural independent house
129.5740273,42.90522776,90,2000,0,6,0,1,Rural independent house
129.3388975,42.95017702,78,2000,0,6,0,1,Rural independent house
129.4882475,43.00034347,300,2000,0,6,0,1,Rural independent house
129.1307544,43.26043169,55.02,1989,0,6,3,2,Rural independent house
129.3525063,42.87967945,90,1990,0,6,1,1,Rural independent house
129.3074792,43.02471894,60,2000,0,6,0,1,Rural independent house
129.2490124,43.29737019,60,2011,0,6,0,1,Rural independent house
129.4219532,42.88431098,170,2000,0,6,0,1,Rural independent house
129.1423213,43.21519806,60,2011,0,6,0,1,Rural independent house
129.3370589,42.97152967,60,1990,0,6,1,1,Rural independent house
129.6292863,42.91457987,140,1990,0,6,1,1,Rural independent house
129.4442309,42.97263754,120,2011,0,6,0,1,Rural independent house
129.5049283,42.93479034,160,1990,0,6,1,1,Rural independent house
129.3423117,42.9272925,77,2011,0,6,0,1,Rural independent house
129.481372,42.929653,140,2011,0,6,0,1,Rural independent house
129.5570712,43.04022242,84,1989,0,6,1,1,Rural independent house
129.4376658,42.91099456,64,2000,0,6,0,1,Rural independent house
129.4257542,42.90610827,380,2000,0,6,0,1,Rural independent house
129.5469909,43.04162164,60,2000,0,6,0,1,Rural independent house
129.3272148,42.87554962,91,1990,0,6,1,1,Rural independent house
129.4743331,42.96888362,112,2000,0,6,0,1,Rural independent house
129.4689174,42.97654199,150,1990,0,6,1,1,Rural independent house
129.5391683,42.92023187,430,2000,0,6,0,1,Rural independent house
129.4825262,42.86662177,80,2000,0,6,0,1,Rural independent house
129.376507,42.97481515,98,2000,0,6,0,1,Rural independent house
129.3016322,42.86772483,90,2011,0,6,0,1,Rural independent house
129.2875133,42.92221786,70,1989,0,6,1,1,Rural independent house
129.5469287,42.88984302,180,2000,0,6,0,1,Rural independent house
129.3677086,43.04076505,60,2000,0,6,3,2,Rural independent house
129.5749699,42.90479821,80,2000,0,6,0,1,Rural independent house
129.3474017,42.87716747,60,1989,0,6,1,1,Rural independent house
129.6289725,42.91439008,100,1990,0,6,1,1,Rural independent house
129.3702395,42.88370451,130,1989,0,6,1,1,Rural independent house
129.4866671,43.00100322,80,2000,0,6,0,1,Rural independent house
129.3357562,42.97345147,45,1990,0,6,1,1,Rural independent house
129.329785,42.82402627,84,1990,0,6,1,1,Rural independent house
129.1177307,43.15695898,136.2,2000,0,6,0,1,Rural independent house
129.3812118,42.88260893,58,2000,0,6,3,2,Rural independent house
129.4150753,42.92184872,80,1989,0,6,1,1,Rural independent house
129.4801103,42.94207399,140,1990,0,6,1,1,Rural independent house
129.301253,43.03724096,60,1989,0,6,1,1,Rural independent house
129.5595716,42.8912069,90,1989,0,6,1,1,Rural independent house
129.4840284,42.9938117,160,1990,0,6,1,1,Rural independent house
129.3001989,43.01055057,80,1990,0,6,1,1,Rural independent house
129.4772014,42.94137129,300,2000,0,6,0,1,Rural independent house
129.4566656,42.98974392,60,1990,0,6,1,1,Rural independent house
129.3374094,42.97166921,60,1989,0,6,1,1,Rural independent house
129.3504213,42.8930543,100,2011,0,6,0,1,Rural independent house
129.4040447,42.87915146,60,1989,0,6,1,1,Rural independent house
129.191205,43.11996936,61.2,2011,0,6,0,1,Rural independent house
129.3098544,42.86704838,56,1989,0,6,1,1,Rural independent house
129.4761368,42.98050969,144.5,2011,0,6,0,1,Rural independent house
129.311432,43.0186635,70,1989,0,6,3,2,Rural independent house
129.3679206,42.87008059,120,1989,0,6,1,1,Rural independent house
129.2530201,42.97875821,100,1990,0,6,1,1,Rural independent house
129.3506288,42.91386408,80,2000,0,6,0,1,Rural independent house
129.5034276,43.00240185,100,1990,0,6,1,1,Rural independent house
129.3022925,43.01120252,100,1990,0,6,1,1,Rural independent house
129.357952,42.88025359,72,1989,0,6,1,1,Rural independent house
129.4564612,42.95884448,80,1989,0,6,1,1,Rural independent house
129.3492684,42.91302721,87,1989,0,6,1,1,Rural independent house
129.3454389,42.8766486,142,1989,0,6,1,1,Rural independent house
129.4039995,42.87999668,571,2000,0,6,0,2,Rural independent house
129.3362539,42.83867913,112,1989,0,6,1,1,Rural independent house
129.3942583,42.84352537,60,2000,0,6,0,1,Rural independent house
129.3719751,42.88231963,130,2000,0,6,0,1,Rural independent house
129.4738463,42.96642704,170,2000,0,6,0,1,Rural independent house
129.3066892,42.89320631,90,1989,0,6,1,1,Rural independent house
129.3770885,42.97083672,81.74,2000,0,6,0,1,Rural independent house
129.3279819,42.96291525,77,2000,0,6,0,1,Rural independent house
129.5639119,42.89020887,384,1989,0,6,1,1,Rural independent house
129.5622512,42.89052184,50,1989,0,6,1,1,Rural independent house
129.3020625,43.03418947,60,2000,7.1,6,0,1,Rural independent house
129.4660477,42.97298053,100,1989,0,6,1,1,Rural independent house
129.5463357,43.04105526,80,2000,0,6,0,1,Rural independent house
129.3575022,42.8807649,40,1989,0,6,1,1,Rural independent house
129.3497711,42.89583514,50,1989,0,6,1,1,Rural independent house
129.2555226,42.9489538,50,2000,0,6,0,1,Rural independent house
129.3494281,42.89323092,60,1989,0,6,1,1,Rural independent house
129.1625072,43.15563581,58.23,2011,0,6,0,1,Rural independent house
129.5462656,43.01605006,60,2000,0,6,0,1,Rural independent house
129.3285263,42.86672547,105,1989,0,6,1,1,Rural independent house
129.5415772,42.90612173,60,2000,0,6,0,1,Rural independent house
129.6243607,42.89682661,140,1990,0,6,1,1,Rural independent house
129.4832035,42.93505715,190,2000,0,6,3,2,Rural independent house
129.247041,43.3017476,66,1989,0,6,1,1,Rural independent house
129.4301511,42.88364299,170,1990,0,6,1,1,Rural independent house
129.5366926,42.88415721,36,2011,0,6,0,1,Rural independent house
129.3591246,42.87820892,110,1989,0,6,1,1,Rural independent house
129.5070393,42.93437483,90,1989,0,6,1,1,Rural independent house
129.3105717,42.97410285,248,2011,0,6,0,1,Rural independent house
129.5173974,42.93976875,110,2000,0,6,0,1,Rural independent house
129.3180083,42.89312959,90,1990,0,6,1,1,Rural independent house
129.4198321,42.99292208,280,2000,0,6,0,1,Rural independent house
129.5746792,42.90598505,90,2000,0,6,0,1,Rural independent house
129.4207606,43.14326959,64,1990,0,6,1,1,Rural independent house
129.4785508,42.97565198,120,1990,0,6,1,1,Rural independent house
129.377655,42.9560433,61.61,2011,0,6,0,1,Rural independent house
129.3019147,43.01319651,77,2011,0,6,0,1,Rural independent house
129.3340215,42.9420181,72,2000,0,6,0,1,Rural independent house
129.5546718,42.88793775,120,1989,0,6,1,1,Rural independent house
129.1685672,43.15985906,120.01,1989,0,6,1,1,Rural independent house
129.3985182,42.83012088,45,1990,0,6,1,1,Rural independent house
129.3426504,42.86202149,70,1990,0,6,1,1,Rural independent house
129.4855188,42.96441653,100,1990,0,6,1,1,Rural independent house
129.4869297,42.95544585,200,2000,0,6,0,1,Rural independent house
129.3441891,42.94715597,60,2011,0,6,0,1,Rural independent house
129.4713881,43.11974682,130,1989,0,6,1,1,Rural independent house
129.2440969,43.30772331,60,1989,0,6,3,2,Rural independent house
129.3507987,43.17200869,60,2000,0,6,3,2,Rural independent house
129.2583265,42.94143863,78.8,1990,0,6,1,1,Rural independent house
129.5121428,42.95717761,117.3,2011,0,6,0,1,Rural independent house
129.3294409,42.87362096,82,2000,0,6,0,1,Rural independent house
129.3775389,42.97441242,66,2000,0,6,0,1,Rural independent house
129.4437038,42.98423115,96,1990,0,6,1,1,Rural independent house
129.380919,42.87649185,72,1989,0,6,1,1,Rural independent house
129.6255746,42.90821073,120,2000,0,6,0,1,Rural independent house
129.3039901,42.89871387,60,1989,0,6,1,1,Rural independent house
129.1154592,43.29930302,55,1989,0,6,1,1,Rural independent house
129.396019,42.93670848,105,1989,0,6,1,1,Rural independent house
129.3000343,43.00979478,70,2011,0,6,0,1,Rural independent house
129.3035523,43.01184486,57,2011,0,6,0,1,Rural independent house
129.3270242,42.98780751,62,2000,0,6,0,1,Rural independent house
129.3107716,42.99088324,40,2000,0,6,0,1,Rural independent house
129.4786218,42.94256805,80,1990,0,6,1,1,Rural independent house
129.3848738,42.88448288,84,1989,0,6,1,1,Rural independent house
129.3286243,42.96290954,80,2000,0,6,0,1,Rural independent house
129.4820696,42.93633395,130,2000,0,6,3,2,Rural independent house
129.2506887,42.98195556,500,1989,0,6,1,1,Rural independent house
129.5101049,42.85349574,84,2000,0,6,0,1,Rural independent house
129.2462296,43.30501663,51.55,2011,0,6,0,1,Rural independent house
129.6267006,42.89759463,120,2000,0,6,0,1,Rural independent house
129.4997041,42.95432652,120.4,2000,6,6,0,1,Rural independent house
129.3564822,42.8786027,115,1989,0,6,1,1,Rural independent house
129.4810904,42.9974211,120,1990,0,6,1,1,Rural independent house
129.525542,42.94776062,80,1990,0,6,1,1,Rural independent house
129.4270025,42.99080052,70,2000,0,6,0,1,Rural independent house
129.1145453,43.30003673,72,2011,0,6,0,1,Rural independent house
129.5661945,42.89189462,150,1990,0,6,1,1,Rural independent house
129.3271039,42.87633817,60,2000,0,6,0,1,Rural independent house
129.5543832,42.88837624,100,1989,0,6,1,1,Rural independent house
129.3007639,43.01172337,60,1990,0,6,1,1,Rural independent house
129.3934767,42.93581926,66,2000,0,6,0,1,Rural independent house
129.5588844,42.91755145,144,1990,0,6,1,1,Rural independent house
129.3018457,43.03730701,60,2011,0,6,0,1,Rural independent house
129.5380812,42.88853236,60,1990,0,6,1,1,Rural independent house
129.3702652,42.87571416,92,1989,0,6,1,1,Rural independent house
129.5750896,42.91549001,150,2000,0,6,0,1,Rural independent house
129.3632518,42.89392285,120,2000,0,6,0,1,Rural independent house
129.4984783,42.96799516,120,1990,0,6,1,1,Rural independent house
129.4859299,42.95095601,100,1990,0,6,1,1,Rural independent house
129.3013301,43.03320163,80,1989,0,6,1,1,Rural independent house
129.247223,43.30278376,70,2011,0,6,0,1,Rural independent house
129.359159,42.88074741,120,1989,0,6,1,1,Rural independent house
129.5347665,42.90102464,70,1990,0,6,1,1,Rural independent house
129.344383,42.95425886,72,1989,0,6,1,1,Rural independent house
129.5301297,42.95124482,90,2000,0,6,0,1,Rural independent house
129.4816416,42.93539695,76,2000,0,6,0,1,Rural independent house
129.3833604,42.87590004,165,1990,0,6,1,1,Rural independent house
129.3179312,42.88693556,40,1989,0,6,1,1,Rural independent house
129.1637651,43.16348991,55.4,1990,0,6,1,1,Rural independent house
129.3958193,42.93658574,60,1989,0,6,1,1,Rural independent house
129.3774774,42.88375236,135,1989,0,6,1,1,Rural independent house
129.3534513,42.91362931,65,2000,0,6,0,1,Rural independent house
129.4184229,42.99917383,110,2000,0,6,3,2,Rural independent house
129.5079406,42.93465387,30,2011,0,6,0,1,Rural independent house
129.4990445,42.9678706,60,2000,0,6,0,1,Rural independent house
129.2510505,42.95882563,50,1990,0,6,1,1,Rural independent house
129.3310689,42.8753816,85,1989,0,6,1,1,Rural independent house
129.4202747,43.14226669,87,1990,0,6,1,1,Rural independent house
129.2729574,42.9523622,90,1990,0,6,1,1,Rural independent house
129.1664109,43.15993113,96,2011,0,6,0,1,Rural independent house
129.3279222,42.87584348,70,2011,0,6,0,1,Rural independent house
129.50677,42.9621554,79.8,2011,6,6,0,1,Rural independent house
129.5026957,42.98739342,60,2011,0,6,0,1,Rural independent house
129.552989,42.86611113,60,2000,0,6,0,1,Rural independent house
129.218033,43.20032433,66,2000,0,6,0,1,Rural independent house
129.5038083,43.00280207,120,1990,0,6,1,1,Rural independent house
129.3012936,43.00171108,48,2000,0,6,0,1,Rural independent house
129.3305094,42.96116781,80,2000,0,6,0,1,Rural independent house
129.5560839,42.90889563,50,2000,0,6,0,1,Rural independent house
129.4726238,42.9950103,70,1990,0,6,1,1,Rural independent house
129.3497781,42.87973695,190,2011,0,6,0,1,Rural independent house
129.5775082,42.89261073,750,2011,6,6,0,1,Rural independent house
129.4036908,42.93003079,80,2000,0,6,0,1,Rural independent house
129.3624496,42.90091045,52,1989,0,6,1,1,Rural independent house
129.3792406,42.91255025,62,2011,0,6,0,1,Rural independent house
129.5750178,42.9166804,60,2000,0,6,0,1,Rural independent house
129.3199406,42.94914705,84,2000,0,6,0,1,Rural independent house
129.3968182,42.90033752,340,2000,0,6,0,1,Rural independent house
129.2846326,42.87779311,80,2011,0,6,0,1,Rural independent house
129.5070108,42.95994689,101,1990,6,6,1,1,Rural independent house
129.1695087,43.16027722,60.42,2011,0,6,0,1,Rural independent house
129.5679531,42.89261843,120,1990,0,6,1,1,Rural independent house
129.3632273,42.94004595,70,2000,0,6,0,1,Rural independent house
129.3508982,43.1712031,55,1989,0,6,1,1,Rural independent house
129.2545749,42.97813656,63,2000,0,6,0,1,Rural independent house
129.575565,42.91632629,120,2000,0,6,0,1,Rural independent house
129.3268615,42.98799806,82,1990,0,6,1,1,Rural independent house
129.5554244,42.86395243,60,2000,0,6,0,1,Rural independent house
129.3031329,43.02644113,100,1989,0,6,1,1,Rural independent house
129.1692403,43.16062058,78.03,1989,0,6,1,1,Rural independent house
129.4219093,42.88101917,150,1989,0,6,1,1,Rural independent house
129.4260925,42.87837614,180,2000,0,6,0,1,Rural independent house
129.5126152,43.11252058,120,2000,0,6,0,1,Rural independent house
129.3849446,42.89817584,160,2011,0,6,0,1,Rural independent house
129.3433231,42.92672974,80,2011,6,6,0,1,Rural independent house
129.2870602,42.94038189,60,1990,0,6,1,1,Rural independent house
129.4205027,43.14165857,100,1990,0,6,1,1,Rural independent house
129.443368,42.97235213,110,1990,0,6,1,1,Rural independent house
129.3695818,42.85713679,60,2000,0,6,0,1,Rural independent house
129.5056749,42.93421089,300,1990,0,6,1,1,Rural independent house
129.4214661,42.9935537,130,1990,0,6,1,1,Rural independent house
129.3677746,42.90125418,80,2011,0,6,0,1,Rural independent house
129.3686282,42.85667001,74,2011,0,6,0,1,Rural independent house
129.4215482,42.88026654,110,1989,0,6,1,1,Rural independent house
129.6259365,42.90969502,140,2000,0,6,0,1,Rural independent house
129.5600391,42.89153227,260,1989,0,6,1,1,Rural independent house
129.5347443,42.92922777,120,2000,0,6,0,1,Rural independent house
129.3479117,42.95531462,80,2011,0,6,0,1,Rural independent house
129.4748475,42.9619908,160,2000,0,6,0,1,Rural independent house
129.486371,42.98113496,130,2000,0,6,0,1,Rural independent house
129.4688213,42.97290349,88,1990,0,6,1,1,Rural independent house
129.2466779,43.29830427,58.35,1989,0,6,3,2,Rural independent house
129.5175906,42.93973992,50,2000,0,6,0,1,Rural independent house
129.4233981,42.88152566,200,2000,0,6,0,1,Rural independent house
129.3275765,42.87663227,60,2000,0,6,0,1,Rural independent house
129.4552863,42.98991105,60,1990,0,6,1,1,Rural independent house
129.5355919,42.91877127,99,1989,0,6,1,1,Rural independent house
129.4585361,42.97513455,220,1989,0,6,1,1,Rural independent house
129.4049861,42.86632637,100,2000,0,6,0,1,Rural independent house
129.4769748,42.98607914,180,2000,0,6,3,2,Rural independent house
129.5147852,42.9408759,160,2000,0,6,0,1,Rural independent house
129.3395713,42.95113642,80,1990,0,6,1,1,Rural independent house
129.4007643,42.89642819,65,2000,0,6,0,1,Rural independent house
129.4347629,42.96048943,80,2000,0,6,0,1,Rural independent house
129.4318627,42.99121534,80,2000,0,6,0,1,Rural independent house
129.4164467,43.03807625,60,1990,0,6,1,1,Rural independent house
129.3263885,42.89487581,60,2000,0,6,0,1,Rural independent house
129.3176579,42.88700071,80,1990,0,6,1,1,Rural independent house
129.1711805,43.16174662,82.46,2000,0,6,0,1,Rural independent house
129.4673197,42.96039351,40,1990,0,6,1,1,Rural independent house
129.5177539,42.93993239,240,2000,0,6,0,1,Rural independent house
129.3258264,42.98889173,38,1990,0,6,1,1,Rural independent house
129.624594,42.89597679,80,1990,0,6,1,1,Rural independent house
